age,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
36,296478,11,9,2,11,0,4,1,0,0,40,37
61,179791,11,9,4,11,3,4,0,0,0,40,37
25,110010,11,9,0,11,3,4,1,0,0,40,37
35,89622,11,9,2,13,0,4,1,0,0,40,37
56,118614,11,9,0,0,1,4,0,0,0,40,37
30,35683,9,13,0,12,1,4,0,0,0,40,37
53,163815,1,7,2,7,0,4,1,0,2179,41,37
49,175305,5,4,0,7,4,4,0,0,0,40,37
33,96245,11,9,2,11,0,4,1,0,0,99,37
27,201017,10,16,2,9,0,4,1,0,0,80,37
48,95388,15,10,4,3,1,2,0,0,0,40,37
42,249332,11,9,2,6,0,4,1,0,0,40,37
27,194759,7,12,3,2,1,4,1,0,0,50,37
61,260062,0,6,4,7,3,4,0,4416,0,38,37
36,166213,11,9,2,13,0,4,1,0,0,40,37
42,46743,15,10,2,9,5,4,0,0,0,25,37
20,112387,0,6,4,2,3,4,1,0,0,40,37
22,324685,6,5,4,11,1,4,0,0,0,32,37
34,87943,5,4,2,2,5,3,0,0,0,48,37
45,187510,12,14,2,9,0,4,1,0,0,40,37
26,188703,12,14,4,9,1,4,0,0,0,40,37
38,127961,9,13,2,9,0,4,1,7688,0,40,37
34,200117,11,9,2,2,0,4,1,0,0,40,37
40,142030,9,13,2,3,5,4,0,0,0,55,37
30,226296,12,14,2,9,0,4,1,0,0,40,37
27,239130,14,15,4,9,3,4,1,0,0,40,37
24,165475,11,9,4,4,1,4,1,0,0,25,37
46,328216,14,15,2,9,0,4,1,0,1902,45,37
21,118023,15,10,4,9,3,4,1,0,0,35,37
42,206066,12,14,4,9,3,4,1,0,0,45,37
29,141005,15,10,0,7,4,4,0,0,0,24,37
28,104870,8,11,4,7,1,2,0,0,0,48,37
44,253250,12,14,2,9,0,4,1,0,0,54,37
39,497788,7,12,2,11,0,4,1,0,0,50,37
42,128354,9,13,2,0,5,4,0,0,0,40,37
49,140782,0,6,0,3,4,4,0,0,0,40,37
37,216129,11,9,4,2,1,2,0,0,0,45,37
65,65757,11,9,4,0,4,4,0,0,0,40,37
35,264758,15,10,2,9,0,2,1,0,0,40,13
23,245361,15,10,4,4,3,4,1,0,0,35,37
48,216689,11,9,2,2,0,4,1,0,0,40,37
19,139517,1,7,4,9,3,4,1,0,0,25,37
65,188903,11,9,2,5,0,4,1,6418,0,45,37
18,170094,11,9,4,5,3,4,0,0,0,20,37
53,108836,6,5,2,13,0,4,1,0,0,40,37
27,189565,11,9,2,3,3,4,1,0,0,40,37
46,347993,3,2,0,2,1,4,1,0,0,40,24
49,187308,15,10,2,7,2,4,1,0,0,35,37
27,136077,9,13,4,9,1,4,1,0,0,40,37
25,165457,9,13,4,12,3,1,1,2463,0,40,37
49,175428,15,10,2,0,0,4,1,0,0,40,37
78,143574,15,10,6,9,1,4,1,0,0,5,37
34,349148,14,15,2,9,0,4,1,0,0,40,37
72,103990,12,14,2,7,0,4,1,0,0,12,37
55,183884,11,9,2,3,0,4,1,0,0,50,37
21,464484,11,9,3,0,3,4,0,0,0,40,37
41,190786,8,11,2,0,0,4,1,7298,0,40,37
30,348592,11,9,5,7,1,4,1,0,0,40,37
25,177839,11,9,4,9,3,4,1,0,0,40,37
32,152156,11,9,5,2,1,4,1,0,0,53,37
55,141807,11,9,3,2,2,4,1,0,0,40,29
47,188537,12,14,2,9,5,4,0,0,0,60,37
43,203233,11,9,2,13,0,4,1,0,0,50,37
51,28978,15,10,6,7,1,4,0,0,0,40,37
53,116211,15,10,2,3,0,4,1,0,0,40,37
18,97683,11,9,4,9,3,4,0,0,0,15,37
19,283945,11,9,4,7,3,4,1,0,0,35,37
43,115178,9,13,0,9,4,4,0,0,0,43,37
48,77102,10,16,2,9,0,4,1,0,0,45,37
23,132220,11,9,2,5,0,4,1,0,0,40,37
53,129301,15,10,2,11,0,4,1,0,0,45,37
22,187592,15,10,4,3,1,4,1,0,0,30,37
34,312667,12,14,2,9,0,4,1,0,0,45,37
36,206951,15,10,2,10,0,4,1,0,0,40,37
27,587310,7,12,2,13,3,4,1,0,0,40,7
76,328227,9,13,2,0,0,4,1,5556,0,13,37
35,100634,15,10,0,0,4,4,0,0,0,40,37
49,274200,11,9,2,3,0,4,1,0,0,72,37
18,29582,1,7,4,4,3,4,1,0,0,50,37
68,174812,11,9,4,7,1,4,1,0,0,15,37
22,138513,9,13,4,9,1,4,1,0,0,15,37
37,219137,5,4,0,11,4,4,0,0,0,44,37
23,265148,9,13,4,11,2,4,1,0,0,55,37
41,302606,11,9,0,3,4,4,0,0,0,40,37
18,197600,1,7,4,5,3,4,1,0,0,20,37
36,167415,11,9,0,2,4,4,1,0,0,40,37
44,13769,15,10,2,3,0,0,1,0,0,40,37
26,109390,11,9,2,5,0,4,1,0,0,40,37
36,218188,11,9,0,6,4,4,0,0,0,32,37
49,167159,15,10,2,6,0,4,1,0,0,40,37
72,128529,11,9,6,7,4,4,0,0,0,28,37
22,200973,7,12,4,7,1,4,0,0,0,12,37
22,118235,11,9,4,11,1,0,1,0,0,55,37
23,250165,9,13,4,9,3,4,0,594,0,40,37
47,269620,15,10,2,6,0,4,1,0,0,40,37
46,212162,4,3,2,7,0,2,1,0,0,40,37
25,147638,9,13,4,0,3,1,0,0,0,40,17
42,304605,15,10,2,2,0,4,1,0,0,40,37
45,165267,6,5,2,13,0,2,1,0,0,40,37
28,122037,9,13,2,9,0,4,1,0,0,55,37
63,165611,9,13,2,3,0,4,1,0,0,35,37
21,262634,5,4,4,4,1,4,1,0,0,36,37
46,280766,11,9,0,10,1,4,1,0,0,40,4
21,226668,8,11,4,2,1,3,1,0,0,40,37
37,130200,11,9,2,3,0,4,1,0,0,70,37
17,98005,1,7,4,11,3,4,0,0,0,20,37
47,308857,9,13,0,3,1,4,1,0,0,50,37
51,108914,11,9,2,5,0,4,1,0,0,40,37
64,210464,12,14,6,9,4,2,0,0,0,40,37
30,172748,11,9,2,3,0,4,1,0,0,40,37
27,192140,11,9,4,0,1,4,0,0,0,20,37
21,126568,11,9,4,0,2,4,1,0,0,40,37
50,179339,11,9,0,0,1,4,0,0,0,45,37
43,31621,15,10,0,0,4,4,0,0,0,20,37
39,365009,9,13,4,5,3,4,1,0,0,40,37
20,344698,15,10,4,6,3,4,1,0,0,30,37
42,159911,11,9,2,7,5,4,0,0,0,24,37
25,389456,15,10,4,2,3,4,1,0,0,30,37
48,167472,15,10,0,2,1,4,1,0,0,40,37
17,201412,0,6,4,4,3,4,1,594,0,5,37
26,331861,9,13,4,11,1,4,1,0,0,60,37
58,97541,12,14,2,3,0,4,1,0,0,46,37
34,71865,6,5,2,6,5,3,0,0,0,40,30
29,196564,11,9,2,0,0,4,1,0,0,40,37
19,218956,15,10,4,12,3,4,1,0,0,20,37
27,37359,9,13,4,9,1,4,1,0,0,40,37
41,184630,9,13,0,5,1,4,1,4416,0,40,37
17,161955,1,7,4,0,3,0,0,0,0,30,37
24,200089,11,9,2,7,0,4,1,0,0,40,12
39,193026,10,16,2,9,0,4,1,0,0,55,37
72,336423,4,3,2,4,0,4,1,0,0,40,37
52,184529,11,9,2,10,0,4,1,0,0,40,37
30,153876,7,12,4,9,1,4,0,0,0,53,37
22,269687,15,10,4,11,3,4,1,0,0,35,37
27,153805,15,10,4,2,4,3,1,0,0,45,6
43,151504,11,9,2,2,0,4,1,0,0,40,37
45,330087,7,12,4,4,1,4,1,0,0,40,37
59,164970,11,9,2,9,0,2,1,0,0,60,37
23,239539,15,10,4,2,3,1,1,0,0,40,37
55,50215,8,11,2,7,5,4,0,0,0,42,37
51,80123,15,10,2,10,0,4,1,0,0,35,37
54,55139,9,13,2,9,0,4,1,0,0,43,37
44,276096,15,10,4,9,2,4,1,0,0,45,37
41,222813,7,12,2,11,0,4,1,0,0,45,37
24,172232,11,9,2,6,0,4,1,0,0,42,37
54,386773,15,10,2,3,0,4,1,0,0,60,37
38,87556,15,10,2,2,0,4,1,0,0,40,37
38,169926,9,13,2,9,5,4,0,0,0,21,37
41,104196,12,14,2,3,0,4,1,0,0,50,37
34,320027,11,9,2,7,0,4,1,0,0,50,37
59,116637,11,9,2,2,0,4,1,0,0,40,37
33,307640,8,11,4,3,4,2,0,0,0,40,37
69,138386,11,9,2,9,0,4,1,1409,0,35,37
25,269015,11,9,4,7,2,2,0,0,0,40,37
30,90308,13,1,4,7,4,4,1,0,0,28,7
41,39581,11,9,5,7,1,2,0,4101,0,40,37
49,241688,11,9,2,9,0,4,1,0,0,60,4
22,467759,11,9,0,6,3,4,1,0,0,48,37
39,303677,15,10,0,3,4,4,0,0,0,15,37
56,47392,8,11,2,12,0,4,1,0,0,40,37
37,97925,11,9,0,0,1,4,0,0,0,40,37
18,243240,15,10,4,7,3,4,1,0,0,15,37
29,472344,4,3,2,5,1,4,1,0,0,40,24
41,177054,11,9,0,6,4,4,1,0,0,40,37
43,212206,8,11,2,0,5,4,0,0,0,40,37
34,244147,11,9,2,7,0,4,1,0,0,40,37
29,167336,15,10,2,0,5,4,0,0,0,50,37
43,135060,12,14,2,3,0,4,1,0,0,50,37
49,52184,11,9,2,6,0,4,1,0,0,40,37
31,159187,15,10,2,2,0,4,1,0,0,25,37
35,22494,9,13,0,9,1,4,0,0,0,50,37
36,219745,11,9,5,2,1,4,1,0,0,40,37
67,113323,12,14,0,0,4,4,1,0,0,41,37
36,181099,10,16,2,3,0,4,1,0,0,40,37
26,216741,11,9,4,0,1,4,0,0,0,40,37
51,106365,7,12,0,0,4,4,0,0,0,40,37
45,124973,15,10,2,2,0,4,1,0,0,30,37
37,73199,11,9,2,5,0,1,1,0,0,40,37
49,362679,8,11,2,0,0,4,1,0,0,9,37
29,197222,9,13,4,3,1,4,0,0,0,40,37
56,33115,11,9,0,7,4,4,0,0,0,40,37
42,37997,9,13,2,3,0,4,1,0,0,40,37
47,162067,12,14,2,0,0,2,1,0,0,40,13
35,133839,15,10,2,6,0,4,1,0,0,40,37
33,398874,9,13,4,12,3,4,1,0,0,40,37
26,289224,9,13,4,3,1,4,1,0,0,40,37
19,261259,15,10,4,5,3,4,1,0,0,35,37
61,438587,4,3,2,6,0,2,1,0,0,40,37
31,271162,1,7,4,3,3,4,1,0,0,40,37
66,115880,11,9,2,9,0,4,1,0,0,24,37
21,29810,15,10,4,0,1,4,0,0,0,40,37
19,277695,13,1,4,4,1,4,1,0,0,50,24
35,277347,11,9,2,6,0,4,1,0,0,55,37
43,220445,11,9,6,9,3,2,1,0,0,40,37
29,231507,11,9,4,2,1,4,1,0,0,35,37
28,184477,8,11,0,2,1,4,1,0,0,60,37
24,174714,15,10,4,5,3,4,1,0,0,45,37
24,118792,15,10,4,11,3,4,0,0,0,12,37
46,274689,7,12,0,10,1,4,1,0,0,40,37
24,148315,11,9,4,5,4,4,1,0,0,45,37
24,99844,12,14,4,9,3,4,1,0,0,60,37
36,143437,9,13,0,9,1,3,0,0,0,40,37
22,114357,15,10,4,0,1,4,1,0,0,55,37
46,427055,15,10,0,9,1,4,1,0,0,40,37
68,137518,11,9,6,0,1,4,0,0,0,33,37
33,183125,11,9,4,11,1,4,0,0,0,45,37
28,269317,11,9,2,6,0,4,1,0,0,42,37
46,107682,11,9,0,0,1,4,0,0,0,38,37
30,159589,9,13,2,3,0,4,1,0,1848,50,37
50,46401,9,13,3,11,1,4,0,0,0,20,10
69,164754,11,9,2,9,0,4,1,0,0,20,37
63,109446,11,9,2,9,0,4,1,0,0,40,37
33,314068,8,11,0,12,4,4,0,0,0,40,37
22,242138,11,9,2,0,5,4,0,0,0,40,37
39,203070,15,10,2,0,0,4,1,0,0,40,37
39,266960,15,10,0,6,1,4,0,0,0,25,37
29,239511,15,10,5,0,4,4,0,0,0,50,37
65,244749,11,9,2,9,0,4,1,0,0,20,4
23,244698,4,3,4,4,2,4,1,0,0,35,24
25,207258,6,5,4,0,4,4,0,0,0,40,24
61,111563,1,7,2,13,0,4,1,0,0,27,37
50,233149,8,11,2,11,0,4,1,0,0,50,37
61,166789,12,14,2,3,0,4,1,0,2246,50,37
54,22743,9,13,0,3,1,4,1,99999,0,70,37
41,180599,12,14,2,9,0,4,1,0,0,50,37
38,28738,15,10,4,0,1,4,0,0,0,40,37
38,259846,11,9,2,2,0,4,1,0,0,60,37
24,158950,9,13,2,11,0,4,1,0,0,45,37
23,185948,11,9,4,2,4,4,1,0,0,40,37
67,187553,5,4,0,9,1,4,1,0,0,40,37
49,169092,15,10,2,3,5,4,0,5178,0,40,1
40,129298,11,9,2,2,0,4,1,0,0,40,37
36,120204,11,9,0,12,1,4,0,0,0,40,37
49,229337,11,9,5,7,1,4,1,0,0,40,37
43,183674,2,8,3,11,4,4,0,0,0,25,37
34,538243,15,10,5,12,4,2,0,0,0,40,37
38,108947,11,9,0,6,1,4,1,2174,0,40,37
35,128516,11,9,2,3,5,4,0,0,0,45,37
28,147560,15,10,4,11,3,4,1,0,0,40,37
36,131808,11,9,2,6,0,4,1,4386,0,40,37
33,234537,11,9,2,2,0,4,1,0,0,40,37
46,165160,9,13,2,9,5,4,0,0,0,40,37
51,90275,11,9,0,11,4,4,0,0,0,45,37
26,143583,12,14,4,9,1,4,0,0,0,40,37
27,210020,11,9,2,6,3,4,1,0,0,40,37
26,135603,12,14,4,3,1,4,1,0,0,48,37
59,441227,12,14,2,9,0,2,1,7298,0,50,37
38,341943,11,9,0,3,4,4,0,0,0,40,37
64,38274,5,4,2,4,0,4,1,0,0,40,37
35,327435,15,10,5,9,4,4,0,0,0,45,37
27,175262,15,10,4,6,3,4,1,0,0,40,37
24,376474,11,9,2,5,0,4,1,0,0,65,37
38,171150,5,4,2,2,0,4,1,3781,0,78,37
32,459465,11,9,2,2,0,4,1,0,0,40,7
37,188391,7,12,0,7,4,4,1,0,0,60,37
37,196373,11,9,2,2,0,4,1,0,0,40,37
28,122913,11,9,2,11,0,4,1,0,0,40,37
35,37314,10,16,4,9,1,4,1,0,0,55,37
37,198492,11,9,4,5,3,4,1,0,0,40,37
47,20946,9,13,0,7,1,4,0,0,0,40,37
20,281608,15,10,4,11,1,4,0,0,0,50,37
31,213643,12,14,0,9,1,4,1,0,1590,60,37
18,39222,1,7,4,5,3,4,1,0,0,30,37
23,208238,0,6,4,11,3,4,0,0,0,20,37
53,261207,11,9,2,7,0,4,1,0,0,40,27
36,131192,11,9,2,6,0,4,1,0,0,40,37
75,148214,11,9,6,0,1,4,0,0,0,25,37
54,155965,11,9,2,4,0,4,1,0,0,56,37
25,269004,8,11,4,2,3,4,1,0,0,40,37
47,97883,11,9,0,7,1,4,0,0,0,48,20
52,177942,11,9,2,0,5,4,0,0,0,40,37
38,360494,14,15,4,9,1,4,1,0,0,50,37
45,45136,14,15,2,9,0,4,1,99999,0,60,37
28,173483,9,13,2,9,5,4,0,5013,0,20,37
19,205953,11,9,4,5,1,2,1,0,0,20,37
41,169823,14,15,2,9,0,4,1,0,0,46,37
18,99591,1,7,4,7,3,4,0,0,0,16,37
42,32627,11,9,2,13,0,4,1,0,0,40,37
30,378009,11,9,4,6,3,4,1,0,0,40,37
48,233511,11,9,2,2,0,4,1,0,0,40,37
51,173987,11,9,2,2,0,4,1,0,0,40,37
45,162302,11,9,0,3,4,4,0,0,0,30,37
24,192812,12,14,4,9,3,4,0,0,0,40,37
65,217661,11,9,2,13,0,4,1,0,2246,40,37
61,353031,11,9,2,13,0,4,1,0,0,60,37
21,155483,15,10,4,2,1,4,1,0,0,40,37
41,274158,15,10,2,6,0,4,1,0,0,30,37
35,26987,9,13,4,9,1,4,0,0,1876,45,37
49,68493,11,9,3,2,4,2,1,0,0,40,37
19,257421,15,10,4,9,3,2,0,0,0,15,37
26,38257,11,9,4,7,4,4,0,0,0,20,37
22,175586,11,9,4,13,3,2,0,0,0,20,37
49,316323,11,9,2,13,0,2,1,0,0,48,37
36,117802,8,11,2,9,0,4,1,0,0,40,37
18,454950,15,10,4,0,3,4,0,0,0,40,37
17,284277,1,7,4,7,3,4,1,1055,0,20,37
32,90409,15,10,4,2,3,4,1,0,0,20,37
43,248094,11,9,2,6,0,4,1,0,0,44,37
29,138692,11,9,0,2,1,4,1,0,0,40,37
46,173938,12,14,2,9,0,4,1,15024,0,50,37
65,146722,2,8,2,9,0,4,1,0,0,10,37
31,145439,11,9,2,0,0,0,1,0,0,40,37
24,324445,11,9,4,6,1,4,0,0,0,40,37
32,176410,11,9,4,0,3,4,0,0,0,38,37
25,129275,11,9,4,5,1,4,1,0,0,40,37
28,399123,11,9,4,5,1,2,1,0,0,40,37
51,76044,12,14,0,9,4,3,1,4787,0,35,24
28,87632,15,10,2,11,0,4,1,0,0,43,37
33,269605,11,9,4,3,1,4,1,0,0,32,37
46,37718,7,12,2,12,0,4,1,0,1977,50,37
70,162659,5,4,2,9,0,4,1,0,0,8,37
45,277434,9,13,2,3,0,4,1,0,0,50,37
28,209205,15,10,4,0,1,4,1,0,0,44,37
75,34235,11,9,6,9,1,4,0,2964,0,14,37
41,141186,11,9,3,0,4,4,0,0,0,40,37
48,123681,15,10,2,13,0,4,1,0,0,40,37
31,174215,11,9,2,3,5,4,0,0,0,35,37
17,96354,1,7,4,7,3,4,1,0,0,40,37
64,109108,11,9,0,9,1,4,0,0,0,20,37
37,107302,15,10,2,11,0,4,1,0,0,50,37
51,250054,15,10,6,7,4,4,0,0,0,40,37
51,50459,12,14,2,9,0,4,1,0,1740,40,37
57,22975,12,14,2,3,0,2,1,0,0,40,37
29,97189,8,11,4,0,3,4,0,0,0,40,37
28,238859,11,9,4,5,2,4,1,0,0,20,37
26,239303,9,13,2,0,0,4,1,3942,0,7,37
33,310655,12,14,2,9,0,4,1,0,0,45,37
42,276218,9,13,0,3,4,4,0,0,0,38,37
30,94235,9,13,2,9,0,4,1,0,1977,50,37
45,135339,15,10,2,2,0,1,1,0,0,45,37
20,199703,11,9,2,7,0,4,1,0,0,28,37
36,52532,11,9,2,13,0,4,1,0,0,40,37
64,186376,9,13,2,9,0,4,1,5178,0,40,37
29,229124,11,9,2,0,0,4,1,0,0,48,37
18,152508,1,7,2,11,5,3,0,0,0,20,37
45,54260,11,9,4,4,1,4,1,0,0,60,37
31,48520,11,9,2,13,0,4,1,0,0,30,37
66,439777,0,6,2,2,0,4,1,0,0,25,37
49,191389,11,9,0,11,1,4,0,0,0,40,37
45,118714,8,11,2,2,0,4,1,0,0,40,37
22,34616,15,10,4,7,4,4,0,0,0,20,37
29,199074,11,9,4,9,3,4,1,0,0,20,37
20,112858,11,9,4,9,3,4,1,0,0,2,37
22,199555,11,9,4,13,1,4,1,0,0,48,37
21,211013,15,10,4,9,3,4,0,0,0,40,37
46,107425,11,9,0,11,1,4,0,0,0,40,37
62,106549,7,12,2,0,5,4,0,0,0,40,37
41,110556,12,14,2,3,5,2,0,0,0,40,37
46,265097,11,9,2,2,0,4,1,0,0,40,10
41,215219,11,9,0,2,1,4,0,0,0,40,37
61,142988,15,10,2,2,0,4,1,0,0,40,37
64,239450,12,14,2,9,0,4,1,0,0,45,37
18,162084,11,9,4,7,3,4,0,0,0,40,37
34,83066,11,9,2,13,0,2,1,0,0,40,37
36,181705,15,10,5,13,1,4,1,0,0,40,37
80,138737,11,9,0,0,2,4,0,0,0,20,37
24,332194,6,5,4,0,2,2,1,0,0,40,37
20,291979,11,9,4,11,4,4,1,0,0,35,37
64,162761,15,10,6,11,1,4,1,2354,0,35,37
21,153643,11,9,4,7,3,2,1,0,0,70,37
52,30908,11,9,2,4,0,4,1,0,0,60,37
31,92179,0,6,0,6,1,4,1,0,0,40,37
66,50408,2,8,2,11,0,4,1,0,0,20,37
50,191013,11,9,5,11,2,0,0,0,0,40,37
62,170969,15,10,2,2,0,2,1,0,0,40,37
19,302229,11,9,4,9,3,2,1,0,0,10,37
49,80026,5,4,2,2,0,4,1,0,0,50,37
33,93056,11,9,2,13,0,4,1,0,0,40,37
38,414791,11,9,2,13,0,4,1,0,0,40,37
20,37894,15,10,4,0,3,4,0,0,1719,30,37
31,164243,11,9,2,10,0,4,1,0,0,55,37
41,36651,15,10,2,2,0,4,1,0,0,45,37
22,26248,11,9,4,7,3,4,0,0,0,50,37
41,244522,11,9,2,2,0,4,1,7688,0,42,37
39,183279,9,13,2,11,0,4,1,7298,0,40,37
63,177063,11,9,2,13,0,4,1,0,0,40,37
25,220220,11,9,4,5,1,4,1,0,0,47,37
58,180779,11,9,2,9,0,4,1,0,0,40,37
26,238787,9,13,2,11,5,4,0,0,0,20,37
38,32086,15,10,0,0,3,4,1,0,0,52,37
35,302149,15,10,2,2,0,1,1,0,0,40,0
43,136986,9,13,2,3,0,4,1,7298,0,50,37
47,61062,10,16,5,3,3,1,1,2354,0,45,37
33,260782,5,4,2,2,0,4,1,0,0,40,24
21,82061,4,3,4,2,1,3,1,0,0,32,24
22,254351,11,9,2,10,3,4,1,0,0,40,37
25,128699,9,13,4,0,1,4,0,0,0,45,37
59,171328,9,13,3,9,2,2,0,2202,0,37,37
24,152719,15,10,4,9,3,2,0,0,0,15,13
42,97688,11,9,2,13,0,4,1,7298,0,40,37
33,199248,15,10,2,9,5,4,0,0,0,40,37
25,67240,9,13,4,9,3,4,1,0,0,35,37
27,1490400,15,10,2,3,0,4,1,0,0,40,37
36,188503,12,14,4,9,1,4,0,0,0,60,37
40,180206,7,12,2,3,0,4,1,0,0,40,37
27,201872,9,13,4,3,1,4,1,0,0,40,37
36,314373,11,9,0,11,1,4,1,0,0,50,37
36,107737,1,7,2,2,0,4,1,0,0,40,30
44,209093,9,13,4,9,1,4,1,0,0,40,37
48,218357,11,9,5,13,4,4,0,0,0,25,37
43,163434,11,9,2,2,0,4,1,0,0,40,37
43,326701,4,3,5,2,1,3,1,0,0,40,24
41,164612,9,13,2,3,0,4,1,0,1887,50,37
29,37429,11,9,2,7,5,4,0,0,0,30,37
31,408208,11,9,4,6,1,2,1,0,0,30,37
54,105638,6,5,2,2,0,4,1,0,0,40,37
36,81259,7,12,0,9,4,4,0,0,0,36,37
37,201141,11,9,0,6,4,4,0,0,0,40,37
27,394927,11,9,4,2,3,4,1,0,0,40,37
52,165998,14,15,2,1,0,4,1,7298,0,50,37
40,41888,15,10,2,13,0,2,1,0,2415,70,37
24,72887,11,9,4,7,1,1,1,0,0,40,37
49,56551,6,5,0,2,4,4,0,5455,0,45,37
22,227603,15,10,4,9,4,4,0,0,0,30,37
28,203776,11,9,2,2,0,4,1,0,0,45,29
61,202060,11,9,4,0,1,2,0,0,0,34,37
59,178282,11,9,2,6,0,4,1,7688,0,40,37
31,57151,15,10,4,2,1,4,1,0,0,40,37
35,399455,11,9,3,7,4,4,0,0,0,52,37
37,52630,15,10,2,2,0,4,1,0,0,40,37
42,124692,9,13,2,3,0,4,1,0,0,45,37
21,278254,15,10,4,5,3,2,1,0,0,40,37
40,162098,11,9,0,0,1,4,0,0,0,40,37
23,304143,15,10,4,0,3,4,0,0,0,10,37
37,287031,12,14,2,12,0,4,1,0,0,50,37
38,102478,11,9,4,3,1,4,0,0,0,40,37
36,172425,11,9,3,9,4,4,0,0,0,40,37
48,56664,11,9,0,7,1,4,0,0,0,40,37
42,247514,15,10,2,5,0,4,1,0,0,40,24
30,307353,11,9,4,7,4,2,0,0,0,35,37
37,111129,8,11,2,2,0,4,1,0,0,39,37
29,190539,12,14,4,9,1,4,1,0,0,55,11
47,224314,9,13,0,11,1,4,0,0,0,45,37
47,59987,11,9,2,13,0,4,1,0,2002,42,37
33,111746,11,9,4,10,1,4,1,0,0,48,37
24,162958,7,12,4,9,1,4,1,0,1980,50,37
68,129802,11,9,6,9,1,4,0,0,0,12,37
43,303155,9,13,2,3,0,4,1,0,0,50,37
25,301634,7,12,4,3,1,4,1,0,0,40,37
27,156294,11,9,2,3,5,4,0,0,0,40,37
50,145033,14,15,2,9,0,4,1,0,2415,60,37
19,768659,15,10,4,9,1,4,1,0,0,60,37
32,134679,1,7,4,5,3,2,0,0,0,40,37
30,188798,11,9,4,0,3,4,0,0,0,40,37
41,122033,15,10,4,3,4,2,0,0,0,99,37
21,223515,15,10,4,9,3,4,1,0,0,40,37
32,235124,2,8,0,7,1,4,1,0,0,30,37
47,341814,9,13,2,9,5,4,0,0,0,45,37
34,764638,14,15,4,9,1,4,0,4787,0,47,37
47,303637,9,13,2,9,0,4,1,0,0,60,37
31,307543,0,6,4,13,3,4,1,0,0,99,4
45,151267,15,10,2,7,5,2,0,0,0,25,37
40,157403,15,10,4,2,4,4,1,0,0,38,37
31,124483,12,14,4,0,1,1,1,0,0,60,17
32,26803,11,9,2,3,0,4,1,0,0,50,37
40,131899,15,10,0,3,1,4,1,0,0,40,37
37,119992,4,3,2,2,0,4,1,0,2603,60,37
31,198068,14,15,2,9,0,4,1,0,0,50,37
31,264351,2,8,5,0,3,4,1,0,0,40,24
18,352430,1,7,4,9,3,4,1,0,1602,30,37
61,29797,11,9,0,11,2,4,0,0,0,40,37
28,54670,7,12,4,11,1,4,0,0,0,40,37
47,192713,11,9,2,11,0,4,1,0,0,50,37
55,79662,11,9,2,13,0,4,1,0,0,60,37
35,190023,1,7,4,6,1,4,1,0,0,40,37
31,301251,11,9,4,2,3,4,1,0,0,40,37
36,115336,8,11,2,9,5,4,0,0,0,50,37
58,98015,10,16,2,9,0,4,1,15024,0,32,37
33,48189,9,13,2,11,0,4,1,0,0,50,37
33,248754,9,13,2,9,0,4,1,0,0,45,37
30,195602,2,8,2,4,0,4,1,0,0,44,37
45,185797,15,10,4,12,1,4,0,3325,0,60,37
51,192588,9,13,4,9,1,1,0,0,0,35,28
44,160837,4,3,2,7,0,4,1,0,0,40,31
54,128378,12,14,2,0,0,4,1,0,0,40,37
42,335846,9,13,4,3,4,4,0,0,0,50,37
19,179991,11,9,4,7,3,4,0,0,0,35,37
31,151763,15,10,2,6,0,4,1,0,0,40,37
34,127875,9,13,4,0,1,4,0,0,0,20,37
27,132686,11,9,2,13,0,4,1,0,0,50,37
44,240900,9,13,2,11,0,4,1,0,0,40,37
35,65876,8,11,2,2,0,4,1,0,0,42,37
46,165852,15,10,2,3,0,4,1,0,0,40,37
30,437458,15,10,2,11,0,4,1,0,0,40,37
63,261995,15,10,2,3,0,4,1,0,0,40,37
37,342480,9,13,2,3,0,2,1,0,0,40,37
58,270131,4,3,6,7,4,4,0,0,0,70,24
48,216414,9,13,2,3,0,4,1,0,1977,70,37
30,259425,0,6,4,6,1,4,1,0,0,50,37
45,144086,11,9,2,2,0,4,1,0,0,40,37
63,246124,9,13,2,9,0,4,1,0,0,50,37
53,321865,14,15,4,0,1,4,1,0,0,40,37
42,32080,11,9,5,6,4,4,0,0,0,40,37
31,201697,9,13,2,9,5,4,0,0,0,40,37
32,300687,12,14,4,9,1,2,1,0,0,40,37
27,307724,15,10,4,0,1,4,0,0,0,40,37
60,40856,11,9,3,2,1,4,1,0,1741,40,37
24,115085,11,9,2,9,2,4,1,0,0,40,37
37,202139,9,13,4,9,1,4,0,0,0,20,37
34,190151,11,9,5,0,4,4,0,0,0,32,37
40,208277,9,13,0,9,4,4,0,0,0,35,37
19,107405,15,10,4,0,1,4,0,0,0,40,37
21,194096,15,10,4,0,3,4,0,0,0,40,37
36,162029,11,9,4,0,1,4,0,3325,0,40,37
46,172155,9,13,2,6,0,4,1,0,0,40,27
51,114674,15,10,2,3,0,4,1,0,0,55,37
27,116298,11,9,5,2,1,4,1,0,0,40,37
50,320510,15,10,2,10,0,4,1,7298,0,56,37
31,158144,15,10,4,0,1,4,0,0,0,40,37
34,181651,11,9,0,2,1,4,1,0,0,40,37
32,51150,2,8,2,7,5,4,0,0,0,40,37
41,118544,15,10,0,7,3,4,1,0,0,12,37
54,85423,11,9,2,13,0,4,1,0,0,40,37
34,56460,9,13,4,11,4,4,0,0,0,41,37
